Unnamed: 0,borough,parenthesis,post_id,post_date,post_time,update_date,update_time,title,price,images,square_footage,housing_type,description,bedroom,bathroom,cat,dog,laundry,parking,post_id_old,smoking,furnished,URL,Reason,SPAM
<built-in function id>,central LA,los Angeles,6761839480.0,2018-11-30,5:32pm,,,An Apt with Convenience: Washer-Dryer In-Unit | See for Yourself!,$2050,6.0,698,,"CALL TODAY! ASK FOR CHRIS show contact info LUXURIOUS APARTMENT INTERIORS Nine Foot Ceilings Berber Carpeting Clear Glass Shower Enclosures Crown Molding Full-Size Whirlpool Washer and Dryer Generous Walk-In Closets with Organizers High-Speed Internet Access Available Individual Apartment Balconies or Patios Natural Stone Marble Counter Bath Panoramic Downtown Los Angeles Vistas or Courtyard Views Located in the heart of Downtown Los Angeles, you will be greeted by a community of luxury apartment homes that feature everything from full amenities to a state-of-the-art fitness center. And with a location that is world-class, why settle for anything less? With a variety of floor plans available, the Orsini has a home just for you. We encourage you to contact us at show contact info for a free tour, available deals, and any additional questions you may have. APARTMENT FEATURES � Berber Carpets � Central Air and Heat � High-Speed Internet Access (Wi-Fi Connectivity) � Full-Sized Washer Dryer in Unit � Stainless Steel or Whirlpool Black Appliances � And many more... COMMUNITY AMENITIES � Basketball and Volleyball Court � Director's Movie Screening Theater � Minutes from a Premier Shopping and Dining Scene � Private Spas and Saunas � Rooftop Pool with Skyline Views � And much more... CONTACT: ASK FOR CHRIS CALL NOW show contact info WEBSITEwww.theorsini.com ADDRESS: 550 North Figueroa Street; Los Angeles, CA 90012 Marriott, Staples Center, LA Live, JW Marriott, Katsuya, Takami, Disney Center, Hollywood, Metro Red Line, Metro Blue Line, Metrolink, LA Kings, LA Lakers, LA Sparks, USC, FDIM, South Western University. Korea Town, China Town, LA Dodgers, NFL, Proposed Football Stadium, Convention Center, LAX, Downtown LA, Los Angeles, Free Rent, Rent Specials, Brand New Building, Construction, LA Live, Staples Center, LA Condo, Loft, Financial District, USC, South Park, Downtown Los Angeles, Downtown LA, Library Court, Metro, 6th, Wilshire, FIDM, Fashion Institute, Los Angeles, LA Downtown, Concerto, Concerto Lofts, Loft Residence, Lofts Residence, South Park, FIDM, LA Live, Staples Center, Nokia Center, USC, Convention Center, University of Southern California, Downtown living, 9th, Figueroa, 901 S. Figueroa, Elleven, Evo, Flower Street Lofts, Grand Lofts, Luma, Market Lofts, Sky Lofts, The Met Lofts, The Metropolitan, The Ritz Carlton at LA Live, The Skyline Condominiums, Union Lofts, 717 Olympic, Pan American Lofts, Rowan Building Lofts, Library Court, Metro 417, The Roosevelt, Bunker Hill Tower, Museum Tower, The Promenade, The Promenade West, Milano Lofts, Historic Gas Company Lofts, Medici, Concerto - Lofts. Lakers, LA Sparks, LA Kings, Convention Center, Metro Red Line Adjacent. Freeway Access , Luxury Apartment, Resort Style Living, Apartments in Hollywood, Apartments in Downtown Los Angeles, Los Angeles, Best Apartments in Los Angeles, Glo, 1010 Wilshire, Watermark Tower, Palazzo, The Grove, Paramount Studios, Hollywood, Center Studios, FDIM, USC, Katsuya, Convention Center, Takami, JW Marriott, NFL Stadium, Players Field, Student2",1.0,1.0,,,,,,,,,,False
<built-in function id>,central LA,Los Angeles,6759942021.0,2018-11-28,12:59pm,2018-11-30,5:35pm,Deane Apartments Has it All,$1550,6.0,351,apartment,"Call Today & Schedule Your Appointment The Deane Apartments are located at 717 S. Carondelet, just one block from the famous McArthur Park in Los Angeles, California. Close to the Metro Red and Purple Lines. An old style brick building, The Deane was completely renovated in 2004 and apartments feature tile or carpet flooring, vertical blinds and stoves. Studio and one bedroom apartments are available here. On site parking is available. An elevator and laundry room are also available for the convenience of all residents. Amenities: • Onsite Manager • Nearby Shopping • Nearby Parks • Nearby Schools • Elevator • Parking Available • Laundry Room Location: Deane Apartments 717 S. Carondelet St. N. Los Angeles, CA 90057 CALL TODAY! show contact info Rental Information: 1 BR/1 BA $1,550 Application Fee: $28 | Lease Terms: 12 months http://www.mydeaneapartments.com/",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,off-street parking,,,,,,False
<built-in function id>,westside-southbay,1724 Butler,6758047779.0,2018-11-26,11:26am,2018-11-30,5:36pm,1 Bedroom In Prime W Los Angeles. Available now!,$1995,4.0,595,apartment,Awesome Unit Available Now!! Charming 1 bed 1 bath Hardwood floors through out unit Plenty of storage space One car parking All Appliances included Microwave Stove Refrigerator Dishwasher Cable Ready Close to little Osaka and all restaurants Minutes to 405 freeway 2 miles from Santa Monica Good credit required $40 per person application fee $1995.00 Security deposit Fair Housing Compliant Professionally Managed,1.0,1.0,cats are OK - purrr,,laundry on site,detached garage,,,,,,False
<built-in function id>,central LA,Los Angeles,6759941787.0,2018-11-28,12:58pm,2018-11-30,5:35pm,Deane Apartments Has it All,$1550,6.0,351,apartment,"Call Today & Schedule Your Appointment The Deane Apartments are located at 717 S. Carondelet, just one block from the famous McArthur Park in Los Angeles, California. Close to the Metro Red and Purple Lines. An old style brick building, The Deane was completely renovated in 2004 and apartments feature tile or carpet flooring, vertical blinds and stoves. Studio and one bedroom apartments are available here. On site parking is available. An elevator and laundry room are also available for the convenience of all residents. Amenities: • Onsite Manager • Nearby Shopping • Nearby Parks • Nearby Schools • Elevator • Parking Available • Laundry Room Location: Deane Apartments 717 S. Carondelet St. N. Los Angeles, CA 90057 CALL TODAY! show contact info Rental Information: 1 BR/1 BA $1,550 Application Fee: $28 | Lease Terms: 12 months http://www.mydeaneapartments.com/",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,off-street parking,,,,,,False
<built-in function id>,central LA,Los Angeles,6754591896.0,2018-11-21,11:52am,2018-11-30,5:35pm,Deane Apartments Has it All,$1550,6.0,351,apartment,"Call Today & Schedule Your Appointment The Deane Apartments are located at 717 S. Carondelet, just one block from the famous McArthur Park in Los Angeles, California. Close to the Metro Red and Purple Lines. An old style brick building, The Deane was completely renovated in 2004 and apartments feature tile or carpet flooring, vertical blinds and stoves. Studio and one bedroom apartments are available here. On site parking is available. An elevator and laundry room are also available for the convenience of all residents. Amenities: • Onsite Manager • Nearby Shopping • Nearby Parks • Nearby Schools • Elevator • Parking Available • Laundry Room Location: Deane Apartments 717 S. Carondelet St. N. Los Angeles, CA 90057 CALL TODAY! show contact info Rental Information: 1 BR/1 BA $1,550 Application Fee: $28 | Lease Terms: 12 months http://www.mydeaneapartments.com/",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,off-street parking,,,,,,False
<built-in function id>,westside-southbay,,6760114994.0,2018-11-28,4:16pm,2018-11-30,5:35pm,Mariners Village,$2736,11.0,865,apartment,"The living spaces at Mariners Village have been thoughtfully designed to include premium finishes that create a refined collection of apartment homes. Inside select homes you'll discover features like gas fireplaces, walk-in closets, kitchens with custom cabinetry, granite countertops, and cathedral ceilings. Our community of Marina apartments boasts amenities that include four swimming pools, two spas, waterfront decks, a fitness center, and more - all of this in a luxurious, pet-friendly environment! Amenities: -Reserved, covered parking -Gas fireplaces -Fitness Center -Cathedral ceilings and walk-in closets -Pet Friendly -Library & Game Room -Two Spas -Spectrum 100Mbps internet, cable package and 3 movie channels with each apartment. Additional charges apply, contact property for details -The Village -Dishwasher -Weekend Shuttle Service from Marina del Rey to Santa Monica Nearby Landmarks: -Santa Monica Pier -Abbot Kinney -The Channel -Fisherman's Village -Chase Park -Venice Pier Phone us at show contact info ESR4916 CalBRE #01002303",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,,,,,,,,False
<built-in function id>,central LA,Los Angeles,6754591035.0,2018-11-21,11:51am,2018-11-30,5:35pm,Deane Apartments Has it All,$1550,6.0,351,apartment,"Call Today & Schedule Your Appointment The Deane Apartments are located at 717 S. Carondelet, just one block from the famous McArthur Park in Los Angeles, California. Close to the Metro Red and Purple Lines. An old style brick building, The Deane was completely renovated in 2004 and apartments feature tile or carpet flooring, vertical blinds and stoves. Studio and one bedroom apartments are available here. On site parking is available. An elevator and laundry room are also available for the convenience of all residents. Amenities: • Onsite Manager • Nearby Shopping • Nearby Parks • Nearby Schools • Elevator • Parking Available • Laundry Room Location: Deane Apartments 717 S. Carondelet St. N. Los Angeles, CA 90057 CALL TODAY! show contact info Rental Information: 1 BR/1 BA $1,550 Application Fee: $28 | Lease Terms: 12 months http://www.mydeaneapartments.com/",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,off-street parking,,,,,,False
<built-in function id>,SF valley,Sherman Oaks,6759230282.0,2018-11-27,4:05pm,2018-11-30,5:35pm,"1 Bedroom in Sherman Oaks, Quartz, SS Appliances, Plank Floors",$1995,1.0,700,apartment,"Willis Park South Apartment Homes offers a variety of amenities and nearby attractions that can't be beat! Our beautifully landscaped location places you next to Ventura Boulevard and minutes away from the 101 Highway, I-405, popular eateries, local businesses, fabulous shopping and more. A gracious, relaxing lifestyle is awaiting you at Willis Park South Apartment Homes. 4553 Willis Avenue Sherman Oaks, CA 91403 Community Amenities: - Laundry Facility - Elevator - Easy Access to Freeways - On-Call Maintenance - Covered Parking - Controlled Access/Gated - Moments to Ventura Boulevard Apartment Amenities: - Plank Floors - Microwave - Disposal - Patio/Balcony - Central A/C - Dishwasher * With Select Apartment Homes Thank you for viewing this Ad. We look forward to meeting you. (: Square ft. is approximate. Price and availability are subject to change. Cities: Encino, Valley Village, Lake Balboa, Studio City, Valley Glen, Universal City, Van Nuys",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,detached garage,,,,,,False
<built-in function id>,SF valley,9009 Tobias Ave. Panorama City,6759627138.0,2018-11-28,8:12am,2018-11-30,5:35pm,"1 Bedroom unit in Quiet, Gated Property",$1650,19.0,1200,,"https://youtu.be/gR5YaKZrtNI PRIVATE PATIO!! Clean, well maintained, quiet gated Property with surveillance cameras!!! EVERYTHING IN THIS UNIT IS NEW! (Photos are not of actual unit as it's being remodeled. Update photos to follow ) *Fireplace *Dishwasher *NEW Espresso self closing cabinets & drawers, stainless steel sink, oven & hood range *NEW LED lighting throughout entire unit *A lot of Deep Cabinet Space in kitchen, bathroom & hallway *Window Above Kitchen Sink *New Tile Flooring throughout entire unit *NEW Granite counter-tops in kitchen & bathroom *NEW HUGE bathroom vanity *NEW Wall to Wall Closets in Bedroom *Central AC/ Heating *Dual Pane Windows (saves money on your bill) ASK ABOUT OUR BAD CREDIT & PAYMENT PLANS",1.0,1.0,,,,,,,,,,False
<built-in function id>,central LA,Los Angeles,6754590633.0,2018-11-21,11:51am,2018-11-30,5:35pm,Deane Apartments Has it All,$1550,6.0,351,apartment,"Call Today & Schedule Your Appointment The Deane Apartments are located at 717 S. Carondelet, just one block from the famous McArthur Park in Los Angeles, California. Close to the Metro Red and Purple Lines. An old style brick building, The Deane was completely renovated in 2004 and apartments feature tile or carpet flooring, vertical blinds and stoves. Studio and one bedroom apartments are available here. On site parking is available. An elevator and laundry room are also available for the convenience of all residents. Amenities: • Onsite Manager • Nearby Shopping • Nearby Parks • Nearby Schools • Elevator • Parking Available • Laundry Room Location: Deane Apartments 717 S. Carondelet St. N. Los Angeles, CA 90057 CALL TODAY! show contact info Rental Information: 1 BR/1 BA $1,550 Application Fee: $28 | Lease Terms: 12 months http://www.mydeaneapartments.com/",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,off-street parking,,,,,,False
<built-in function id>,central LA,Los Angeles,6754590319.0,2018-11-21,11:50am,2018-11-30,5:35pm,Deane Apartments Has it All,$1550,6.0,351,apartment,"Call Today & Schedule Your Appointment The Deane Apartments are located at 717 S. Carondelet, just one block from the famous McArthur Park in Los Angeles, California. Close to the Metro Red and Purple Lines. An old style brick building, The Deane was completely renovated in 2004 and apartments feature tile or carpet flooring, vertical blinds and stoves. Studio and one bedroom apartments are available here. On site parking is available. An elevator and laundry room are also available for the convenience of all residents. Amenities: • Onsite Manager • Nearby Shopping • Nearby Parks • Nearby Schools • Elevator • Parking Available • Laundry Room Location: Deane Apartments 717 S. Carondelet St. N. Los Angeles, CA 90057 CALL TODAY! show contact info Rental Information: 1 BR/1 BA $1,550 Application Fee: $28 | Lease Terms: 12 months http://www.mydeaneapartments.com/",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,off-street parking,,,,,,False
<built-in function id>,westside-southbay,"Marina Del Rey, CA",6761841321.0,2018-11-30,5:35pm,,,"Relax, You're Home! Fountain View, Hard-surface Flooring! Only 1 Left!",$2790,6.0,750,apartment,"Mirabella show contact info | http://www.mirabellamarinadelrey.com/ 13701 Marina Pointe Drive Marina Del Rey, California 90292 Pricing starts at $2,790 per month on an 11 month lease* This is a spacious 1 Bedroom apartment located in the heart of Marina Del Rey. This home features modern kitchen and bathroom fixtures, HARDWOOD FLOORS, laundry in-unit, and ample closet space. Mirabella Apartment Homes is a one-of-a-kind community tucked away, yet in the midst of every neighborhood amenity from grocery stores, fine dining and shopping, and two movie theaters.* Additional amenities that residents have access to include: a 24-hour business center, 24-hour fitness center, clubhouse, cinema room, conference room, heated pool, spa, and saunas on premises! CALL US TO SCHEDULE A TOUR! DIRECTIONS: We are located at 13701 Marina Pointe Drive & the cross street is Lincoln Blvd. Pull onto the cobblestone drive way & stay to the right. Continue right to the stop sign and keep to the right. There will be a sign that says PED XING AHEAD...you're almost here! The next sign says NOT A THROUGH STREET. Continue on this driveway. Veer left & continue all the way down to our circular driveway. Equal Housing Opportunity *Pricing and availability is subject to chang",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,attached garage,,,,,,False
